기준년도,기준월,기준일,건축년도,아파트명,층수,도로명,법정동명,거래금액(만원),전용면적(㎡)
2021,9,3,2010,광명신촌휴먼시아1단지,6,신촌로,소하동,92000,84.95
2021,9,3,2009,광명 두산위브 트레지움,6,광덕산로,하안동,96200,59.986
2021,9,3,1990,주공10,11,하안로,하안동,74000,58.01
2021,9,30,1986,주공13,15,철산로,철산동,105500,84.59
2021,9,30,1993,중앙하이츠2,14,덕단이로,광명동,74700,131.54
2021,9,30,1992,철산한신,10,디지털로,철산동,97500,89.455
2021,9,30,1985,저층주공10,3,가마산로,철산동,50406,38.52
2021,9,30,1998,광복현대아파트,3,사성로103번길,철산동,58000,59.94
2021,9,30,1990,주공12,10,하안로,하안동,81800,59.22
2021,9,30,2010,이편한세상센트레빌,14,오리로,하안동,115700,84.975
2021,9,30,1989,주공4,13,안현로,하안동,60000,45.77
2021,9,4,1989,주공3,10,안현로,하안동,69800,49.94
2021,9,4,2009,광명 두산위브 트레지움,29,광덕산로,하안동,122000,84.986
2021,9,4,1990,주공5,3,가림로,하안동,55000,45.77
2021,9,4,2008,광명휴먼림,6,새터로,광명동,52900,84.591
2021,9,6,2000,동양(55-0),15,하안로,소하동,88000,121.02
2021,9,6,2005,우림필유,10,하안로,소하동,71500,84.79
2021,9,6,1989,주공1,11,안현로,하안동,57000,41.3
2021,9,6,2000,동양(55-0),15,하안로,소하동,88000,121.02
2021,9,6,1990,주공7,10,금당로,하안동,73000,58.01
2021,9,7,2009,철산래미안자이,24,디지털로,철산동,126000,84.35
2021,9,7,2010,광명역세권휴먼시아4단지,10,성채로,소하동,94800,84.12
2021,9,7,2000,동양(55-0),13,하안로,소하동,69700,84.93
2021,9,7,1990,주공8(고층),3,하안로,하안동,63500,45.77
2021,9,7,2010,이편한세상센트레빌,2,오리로,하안동,110000,84.975
2021,9,8,1990,주공8(고층),15,하안로,하안동,68000,59.39
2021,9,8,2005,영화아이닉스,14,광명로848번길,광명동,70900,79.04
2021,9,8,2009,광명소하휴먼시아5단지,6,소하로,소하동,79800,59.85
2021,9,8,2005,현진에버빌,20,목감로,광명동,73700,59.807
2021,9,8,1997,상우3차,4,광명로775번길,광명동,44500,59.57
2021,9,8,2010,광명제일풍경채,15,광명로831번길,광명동,85000,84.94
2021,9,9,1989,주공3,11,안현로,하안동,60000,41.3
2021,9,9,1985,저층주공10,5,가마산로,철산동,85000,47.25
2021,9,9,1990,주공9,14,하안로,하안동,72800,59.39
2021,9,9,1995,상우2차,19,도덕로28번안길,광명동,48800,70.2
2021,9,9,2011,광명역세권휴먼시아3단지,6,성채로,소하동,86000,74.91
2020,1,01,2007,월드메르디앙,5,목감로,광명동,55000,84.83
2020,1,01,1993,중앙하이츠1,11,도덕로,광명동,29400,56.49
2020,1,01,2007,두산위브,5,사성로,철산동,47100,59.81
2020,1,02,2010,광명소하휴먼시아7단지,8,소하로,소하동,75000,119.79
2020,1,02,2010,광명신촌휴먼시아1단지,7,신촌로,소하동,54700,59.87
2020,1,02,2007,두산위브,4,사성로,철산동,47800,59.81
2020,1,02,1986,주공12,14,디지털로,철산동,66000,60.21
2020,1,02,1990,주공5,15,가림로,하안동,50000,79.07
2020,1,02,1990,주공7,5,금당로,하안동,30700,45.77
2020,1,02,1989,주공3,7,안현로,하안동,39800,49.94
2020,1,03,1989,주공1,8,안현로,하안동,28000,41.3
2020,1,03,1990,주공5,3,가림로,하안동,32500,59.39
2020,1,03,1990,주공6,10,금당로,하안동,33400,41.3
2020,1,03,1989,주공3,3,안현로,하안동,29000,41.3
2020,1,03,2009,광명소하휴먼시아3단지,4,소하로,소하동,64000,84.95
2020,1,03,1986,주공13,8,철산로,철산동,77300,84.77
2020,1,03,1992,철산한신,7,디지털로,철산동,63500,89.455
2020,1,03,1986,주공12,15,디지털로,철산동,74750,84.97
2020,1,03,1992,철산한신,11,디지털로,철산동,61500,89.455
2020,1,03,2010,광명역세권휴먼시아4단지,9,성채로,소하동,64000,74.98
2020,1,03,1997,광명한진타운,17,광명로,광명동,61000,84.95
2020,1,03,1995,상우2차,5,도덕로28번안길,광명동,38300,88.8
2020,1,03,1993,중앙하이츠2,8,덕단이로,광명동,28700,56.49
2020,1,04,1990,주공12,10,하안로,하안동,46500,59.22
2020,1,04,1990,주공5,7,가림로,하안동,34000,58.01
2020,1,04,1986,주공12,5,디지털로,철산동,61400,53.46
2020,1,04,2001,도덕파크타운2단지,17,가림일로,철산동,31200,39.65
2020,1,04,1990,우성아파트,7,시청로,철산동,33950,54.36
2020,1,04,2007,두산위브,13,사성로,철산동,48200,59.81
2020,1,04,2011,광명해모로이연,17,목감로,광명동,65300,84.986
2020,1,05,1997,광명한진타운,23,광명로,광명동,48500,59.93
2020,1,06,1990,주공10,1,하안로,하안동,27200,45.77
2020,1,06,1989,주공4,15,안현로,하안동,38250,58.01
2020,1,06,1990,주공7,14,금당로,하안동,41000,58.01
2020,1,06,1990,주공5,8,가림로,하안동,52700,79.07
2020,1,06,2002,도덕파크타운1단지,20,가림일로,철산동,49300,59.82
2020,1,06,2002,도덕파크타운1단지,11,가림일로,철산동,59900,84.98
2020,1,06,2002,도덕파크타운1단지,10,가림일로,철산동,45600,59.82
2020,1,06,1992,철산한신,12,디지털로,철산동,62000,89.455
2020,1,06,2002,도덕파크타운1단지,12,가림일로,철산동,67800,114.77
2020,1,06,1997,광명한진타운,20,광명로,광명동,59500,84.95
2020,1,06,2005,현진에버빌,6,목감로,광명동,63000,120.201
2020,1,06,2003,동양메이저2,10,하안로,소하동,53500,84.983
2020,1,07,2007,두산위브,8,사성로,철산동,47300,59.81
2020,1,07,1988,개운저층,2,오리로397번길,소하동,20300,47.25
2020,1,07,2009,광명소하휴먼시아5단지,10,소하로,소하동,66500,84.83
2020,1,07,2010,이편한세상센트레빌,9,오리로,하안동,94500,123.639
2020,1,07,1989,주공4,1,안현로,하안동,28000,45.77
2020,1,07,1989,주공2,6,안현로,하안동,44000,61.52
2020,1,07,1989,주공1,11,안현로,하안동,26650,36.16
2020,1,07,2007,월드메르디앙,22,목감로,광명동,48000,59.7
2020,1,07,2010,광명제일풍경채,6,광명로831번길,광명동,57900,84.94
2020,1,08,1990,주공9,12,하안로,하안동,41000,58.01
2020,1,08,1997,광명한진타운,18,광명로,광명동,58500,84.95
2020,1,08,2010,광명신촌휴먼시아1단지,14,신촌로,소하동,55500,59.87
2020,1,08,1989,주공1,1,안현로,하안동,34200,49.94
2020,1,08,2006,브라운스톤,10,도덕공원로,철산동,53800,59.971
2020,1,08,2010,철산푸르지오하늘채,14,디지털로,철산동,74800,59.985
2020,1,08,2002,도덕파크타운1단지,24,가림일로,철산동,54700,84.98
2020,1,08,1986,주공13,2,철산로,철산동,75500,83.52
2020,1,08,1990,주공12,2,하안로,하안동,62500,84.79
2020,1,09,2009,철산래미안자이,10,디지털로,철산동,74500,59.67
2020,1,09,1992,쌍마한신,9,철산로,철산동,48000,65.66
2020,1,09,1989,주공3,14,안현로,하안동,38400,49.94
2020,1,09,1986,주공12,10,디지털로,철산동,76500,84.97
2020,1,09,2005,정다움,2,광명로812번길,광명동,35000,75.6
2020,1,09,2011,광명해모로이연,15,목감로,광명동,64500,84.99
2020,1,09,1986,주공12,5,디지털로,철산동,65200,60.21
2020,1,09,2005,현진에버빌,16,목감로,광명동,57000,84.284
2020,1,09,2010,광명소하휴먼시아7단지,13,소하로,소하동,68000,101.94
2020,1,09,2019,유-플래닛 태영데시앙,18,양지로,일직동,94110,84.863
2020,1,09,2010,광명소하휴먼시아7단지,4,소하로,소하동,66700,101.94
2020,1,09,2006,금호어울림,14,하안로,소하동,42250,59.97
2020,1,10,1990,주공12,5,하안로,하안동,48000,59.22
2020,1,10,1997,광명한진타운,5,광명로,광명동,46500,53.06
2020,1,10,2007,월드메르디앙,22,목감로,광명동,48850,59.7
2020,1,10,1990,우성아파트,2,시청로,철산동,45900,84.74
2020,1,10,1989,주공3,12,안현로,하안동,27000,36.16
2020,1,11,2001,도덕파크타운2단지,18,가림일로,철산동,38500,49.97
2020,1,11,2009,광명소하휴먼시아5단지,1,소하로,소하동,50500,59.82
2020,1,11,2010,철산푸르지오하늘채,16,디지털로,철산동,76500,59.977
2020,1,11,2009,철산래미안자이,7,디지털로,철산동,75000,59.67
2020,1,11,2007,광명푸르지오,23,도덕공원로,철산동,63000,84.765
2020,1,11,2007,월드메르디앙,9,목감로,광명동,55500,84.83
2020,1,11,2005,현진에버빌,14,목감로,광명동,46400,59.807
2020,1,11,2011,광명역세권휴먼시아3단지,15,성채로,소하동,64000,84.18
2020,1,11,2009,광명소하휴먼시아5단지,11,소하로,소하동,65000,84.83
2020,1,11,2005,롯데낙천대,13,사성로,철산동,51700,84.38
2020,1,11,1990,주공10,5,하안로,하안동,40300,58.01
2020,1,11,1990,주공8(고층),3,하안로,하안동,29000,45.77
2020,1,11,1990,주공9,8,하안로,하안동,39100,59.39
2020,1,11,1989,주공1,4,안현로,하안동,25000,36.16
2020,1,11,2010,이편한세상센트레빌,8,오리로,하안동,80000,84.98
2020,1,11,1989,주공3,1,안현로,하안동,34600,49.94
2020,1,11,1990,주공7,9,금당로,하안동,40400,59.39
2020,1,11,1990,주공9,10,하안로,하안동,39300,58.01
2020,1,11,1989,주공3,1,안현로,하안동,25900,36.16
2020,1,11,1990,주공9,9,하안로,하안동,58500,79.07
2020,1,11,1990,주공8(고층),10,하안로,하안동,39500,59.39
2020,1,11,1989,주공3,5,안현로,하안동,40000,49.94
2020,1,11,1990,주공6,9,금당로,하안동,33950,41.3
2020,1,11,1990,주공12,6,하안로,하안동,69000,84.79
2020,1,12,2010,광명소하휴먼시아7단지,8,소하로,소하동,72500,119.75
2020,1,12,1997,광명한진타운,8,광명로,광명동,61500,84.95
2020,1,13,1990,주공10,6,하안로,하안동,41900,59.39
2020,1,13,1989,주공4,1,안현로,하안동,38000,58.01
2020,1,13,1990,주공10,10,하안로,하안동,28900,45.9
2020,1,13,1990,주공9,5,하안로,하안동,29990,45.77
2020,1,13,2010,이편한세상센트레빌,32,오리로,하안동,81200,84.98
2020,1,13,1990,주공10,8,하안로,하안동,31000,45.77
2020,1,13,1995,영화,8,도덕로54번길,광명동,36900,82.5
2020,1,13,1997,광명한진타운,8,광명로,광명동,49000,59.93
2020,1,13,1993,중앙하이츠1,5,도덕로,광명동,28500,56.49
2020,1,13,1989,주공1,9,안현로,하안동,27700,41.3
2020,1,14,1993,중앙하이츠2,13,덕단이로,광명동,49400,131.54
2020,1,14,2003,동양메이저2,15,하안로,소하동,52500,84.983
2020,1,14,1997,광명한진타운,23,광명로,광명동,58450,84.95
2020,1,14,1997,광명한진타운,4,광명로,광명동,48000,59.93
2020,1,14,2007,월드메르디앙,25,목감로,광명동,58000,84.83
2020,1,14,1989,주공1,2,안현로,하안동,26950,41.3
2020,1,14,1990,주공11,15,하안로,하안동,38600,49.94
2020,1,15,1990,주공9,15,하안로,하안동,37800,58.01
2020,1,15,2006,금호어울림,11,하안로,소하동,52000,84.99
2020,1,15,1990,주공6,5,금당로,하안동,33400,41.3
2020,1,15,1995,영화,2,도덕로54번길,광명동,29800,82.5
2020,1,15,2005,현진에버빌,6,목감로,광명동,46000,59.807
2020,1,15,1990,주공8(고층),13,하안로,하안동,39900,59.39
2020,1,15,1990,주공9,1,하안로,하안동,28000,45.77
2020,1,15,1990,주공6,2,금당로,하안동,29200,36.16
2020,1,15,1989,주공1,6,안현로,하안동,26000,36.34
2020,1,16,2010,이편한세상센트레빌,2,오리로,하안동,66000,59.982
2020,1,16,2007,두산위브,5,사성로,철산동,48500,59.81
2020,1,16,1998,광복현대아파트,17,사성로103번길,철산동,35000,59.94
2020,1,16,2005,롯데낙천대,13,사성로,철산동,53000,84.38
2020,1,16,1989,주공2,9,안현로,하안동,29500,45.77
2020,1,16,1990,주공12,13,하안로,하안동,34500,44.89
2020,1,16,2010,이편한세상센트레빌,26,오리로,하안동,70750,59.982
2020,1,16,1990,주공8(고층),8,하안로,하안동,38500,59.39
2020,1,16,1993,중앙하이츠1,8,도덕로,광명동,29400,56.49
2020,1,16,1993,중앙하이츠2,7,덕단이로,광명동,27200,56.49
2020,1,17,1989,주공1,2,안현로,하안동,34600,49.94
2020,1,17,1989,주공1,13,안현로,하안동,37500,49.94
2020,1,17,2006,금호어울림,2,하안로,소하동,48300,84.99
2020,1,17,2010,광명신촌휴먼시아1단지,13,신촌로,소하동,64500,84.47
2020,1,17,1993,중앙하이츠2,14,덕단이로,광명동,27250,56.49
2020,1,17,2003,동양메이저2,11,하안로,소하동,45000,59.96
2020,1,18,1990,주공11,13,하안로,하안동,27000,36.16
2020,1,18,1990,주공10,2,하안로,하안동,38350,59.39
2020,1,18,1990,주공8(고층),15,하안로,하안동,38800,59.39
2020,1,18,1990,주공9,15,하안로,하안동,28200,45.77
2020,1,18,2010,광명소하휴먼시아7단지,13,소하로,소하동,74200,119.75
2020,1,18,2007,광명푸르지오,12,도덕공원로,철산동,68000,84.765
2020,1,18,2018,광명역 써밋플레이스,24,양지로,일직동,89700,59.683
2020,1,18,1997,광명한진타운,19,광명로,광명동,58700,84.95
2020,1,18,2005,영화아이닉스,2,광명로848번길,광명동,37700,54.66
2020,1,18,2010,광명제일풍경채,5,광명로831번길,광명동,56000,84.94
2020,1,19,2009,광명소하휴먼시아5단지,5,소하로,소하동,67000,84.87
2020,1,19,2007,월드메르디앙,6,목감로,광명동,57000,84.83
2020,1,19,2010,광명신촌휴먼시아1단지,6,신촌로,소하동,63000,84.47
2020,1,20,1990,주공10,14,하안로,하안동,59700,79.07
2020,1,20,1989,주공3,12,안현로,하안동,29800,36.34
2020,1,20,1989,주공2,6,안현로,하안동,30000,45.77
2020,1,20,1993,중앙하이츠2,10,덕단이로,광명동,29900,56.49
2020,1,20,1989,주공3,12,안현로,하안동,30000,41.3
2020,1,20,1998,광명삼익,3,하안로,소하동,34500,59.925
2020,1,20,2010,광명신촌휴먼시아1단지,7,신촌로,소하동,63000,84.95
2020,1,20,2010,광명역세권휴먼시아4단지,16,성채로,소하동,69000,84.95
2020,1,20,1990,미도1차,9,영당로22번길,소하동,32000,81.75
2020,1,20,1998,광복현대아파트,7,사성로103번길,철산동,49000,84.67
2020,1,20,2007,두산위브,6,사성로,철산동,61000,84.9
2020,1,20,1992,철산한신,13,디지털로,철산동,71500,129.655
2020,1,21,2001,도덕파크타운2단지,21,가림일로,철산동,29000,39.65
2020,1,21,2009,철산래미안자이,9,디지털로,철산동,89500,84.66
2020,1,21,1993,중앙하이츠1,13,도덕로,광명동,50700,131.54
2020,1,21,2005,현진에버빌,19,목감로,광명동,45000,59.807
2020,1,21,1997,광명한진타운,13,광명로,광명동,49900,59.93
2020,1,21,1990,주공9,14,하안로,하안동,38750,58.01
2020,1,21,1990,주공6,2,금당로,하안동,29700,36.16
2020,1,22,1989,주공1,13,안현로,하안동,28800,41.3
2020,1,22,2010,광명신촌휴먼시아1단지,5,신촌로,소하동,62500,84.95
2020,1,22,2005,현진에버빌,11,목감로,광명동,46500,59.807
2020,1,22,2011,광명해모로이연,18,목감로,광명동,64000,84.97
2020,1,22,2001,도덕파크타운2단지,20,가림일로,철산동,30300,39.65
2020,1,22,2007,월드메르디앙,12,목감로,광명동,50000,59.7
2020,1,22,2007,광명푸르지오,14,도덕공원로,철산동,74000,129.296
2020,1,22,1992,철산한신,12,디지털로,철산동,61000,89.455
2020,1,23,2003,동양메이저2,20,하안로,소하동,61000,119.24
2020,1,23,1990,주공12,8,하안로,하안동,48500,59.22
2020,1,23,1990,주공6,15,금당로,하안동,39800,49.94
2020,1,24,2007,두산위브,9,사성로,철산동,49000,59.81
2020,1,28,1999,중앙하이츠3,8,광명로848번길,광명동,37800,84.34
2020,1,28,1989,주공3,8,안현로,하안동,28400,36.16
2020,1,28,1990,주공6,7,금당로,하안동,31900,36.16
2020,1,29,2007,광명푸르지오,5,도덕공원로,철산동,54000,59.99
2020,1,29,2010,철산푸르지오하늘채,22,디지털로,철산동,75000,59.985
2020,1,29,1995,광명주택조합현대,9,가림일로,하안동,41900,84.9
2020,1,29,2010,이편한세상센트레빌,8,오리로,하안동,79900,84.981
2020,1,29,1998,광복현대아파트,9,사성로103번길,철산동,36800,59.94
2020,1,29,2009,광명소하휴먼시아5단지,11,소하로,소하동,55500,59.85
2020,1,30,1989,주공3,4,안현로,하안동,31000,41.3
2020,1,30,1990,주공5,14,가림로,하안동,27000,45.77
2020,1,30,2009,광명소하휴먼시아5단지,3,소하로,소하동,64000,84.83
2020,1,31,1989,주공3,13,안현로,하안동,41300,49.94
2020,1,31,1993,중앙하이츠2,16,덕단이로,광명동,29800,56.49
2020,10,10,2017,광명역푸르지오,3,양달로,일직동,90000,59.988
2020,10,10,2011,광명역세권휴먼시아3단지,13,성채로,소하동,84500,84.12
2020,10,10,2001,도덕파크타운2단지,12,가림일로,철산동,50000,49.98
2020,10,10,1993,중앙하이츠1,3,도덕로,광명동,52000,84.79
2020,10,10,1990,주공10,12,하안로,하안동,54500,59.39
2020,10,10,1989,주공3,13,안현로,하안동,35000,36.16
2020,10,10,1989,주공3,7,안현로,하안동,48800,49.94
2020,10,10,1990,주공12,4,하안로,하안동,45500,44.89
2020,10,10,1990,주공11,12,하안로,하안동,52000,49.94
2020,10,12,1990,주공5,1,가림로,하안동,48000,59.39
2020,10,12,1990,주공5,4,가림로,하안동,65000,79.07
2020,10,12,1990,주공12,3,하안로,하안동,74000,84.79
